Ic (@Vce=1.2V) = {0.4654mA, 0.8008mA, 1.321mA, 2.148mA, 3.590mA
6.306mA, 11.11mA, 18.39mA, 27.58mA, 37.33mA, 44.82mA, 50.65mA
56.15mA, 61.37mA}

H21 vs. freq

Point prm/cv                     freq                 H21_dB.m
 1248  26/13  2.7000000000000000E+010 -3.7334483307997921E+000
 1249  27/13  2.8000000000000000E+010 -3.8910747740385800E+000
 1250  28/13  2.9000000000000000E+010 -4.1180505099460731E+000
 1251  29/13  3.0000000000000000E+010 -4.3595482126572414E+000
 1252  30/13  3.1000000000000000E+010 -4.7060348478474214E+000
 1253  31/13  3.2000000000000000E+010 -4.7292515268671451E+000
 1254  32/13  3.3000000000000000E+010 -4.9822821430594093E+000
 1255  33/13  3.4000000000000000E+010 -4.7135916149941757E+000
 1256  34/13  3.5000000000000000E+010 -5.4301040462440930E+000
 1257  35/13  3.6000000000000000E+010 -4.7422219968171833E+000
 1258  36/13  3.7000000000000000E+010 -5.7434756138316327E+000
 1259  37/13  3.8000000000000000E+010 -5.4437516303607802E+000
 1260  38/13  3.9000000000000000E+010 -6.0169972689376632E+000
 1261  39/13  4.0000000000000000E+010 -5.9954533381451256E+000
 1262  40/13  4.1000000000000000E+010 -6.1493052361372804E+000
 1263  41/13  4.2000000000000000E+010 -5.5543171115213976E+000
 1264  42/13  4.3000000000000000E+010 -6.3763397812871547E+000
 1265  43/13  4.4000000000000000E+010 -7.2178924525720856E+000
 1266  44/13  4.5000000000000000E+010 -6.7156710867998566E+000
 1267  45/13  4.6000000000000000E+010 -8.6081266191338415E+000
 1268  46/13  4.7000000000000000E+010 -1.2295180572300650E+001
 1269  47/13  4.8000000000000000E+010 -2.6731369191061209E+001
 1270  48/13  4.9000000000000000E+010 -1.2554296548136850E+001
 1271  49/13  5.0000000000000000E+010 -1.0600699093956960E+001
 1272  50/13  5.1000000000000000E+010 -8.7690310989872700E+000
 1273  51/13  5.2000000000000000E+010 -9.7298997877835820E+000
 1274  52/13  5.3000000000000000E+010 -9.9174098744839050E+000
 1275  53/13  5.4000000000000000E+010 -5.8283929762467199E+000
 1276  54/13  5.5000000000000000E+010 -8.5756089374191617E+000
 1277  55/13  5.6000000000000000E+010 -9.9811079221259718E+000
 1278  56/13  5.7000000000000000E+010 -9.5153613710520375E+000
 1279  57/13  5.8000000000000000E+010 -6.8528613073490199E+000
 1280  58/13  5.9000000000000000E+010 -7.5061895946708077E+000
 1281  59/13  6.0000000000000000E+010 -1.0910977389436610E+001
 1282  60/13  6.1000000000000000E+010 -7.1379223323417618E+000
 1283  61/13  6.2000000000000000E+010 -7.5366310999901778E+000
 1284  62/13  6.3000000000000000E+010 -7.3292938184127623E+000
 1285  63/13  6.4000000000000000E+010 -7.1577755702483667E+000
 1286  64/13  6.5000000000000000E+010 -7.5095412680321134E+000
 1287  65/13  6.6000000000000000E+010 -7.7068074573636958E+000
 1288  66/13  6.7000000000000000E+010 -7.8654654705966927E+000
 1289  67/13  6.8000000000000000E+010 -7.7329878219035741E+000
 1290  68/13  6.9000000000000000E+010 -8.0820122471484055E+000
 1291  69/13  7.0000000000000000E+010 -7.6134039796317658E+000
 1292  70/13  7.1000000000000000E+010 -8.0216985520166819E+000
 1293  71/13  7.2000000000000000E+010 -7.9900403184744997E+000
 1294  72/13  7.3000000000000000E+010 -7.9808604887574610E+000
 1295  73/13  7.4000000000000000E+010 -8.4017204935223315E+000
 1296  74/13  7.5000000000000000E+010 -7.9456458615604877E+000
 1297  75/13  7.6000000000000000E+010 -8.1708311337905499E+000
 1298  76/13  7.7000000000000000E+010 -7.7936173483102964E+000
 1299  77/13  7.8000000000000000E+010 -8.0541997923918238E+000
 1300  78/13  7.9000000000000000E+010 -7.9177497199053972E+000
 1301  79/13  8.0000000000000000E+010 -8.6999141897024970E+000
 1302  80/13  8.1000000000000000E+010 -8.9432503003365973E+000
 1303  81/13  8.2000000000000000E+010 -7.9891271784511524E+000
 1304  82/13  8.3000000000000000E+010 -8.5701352551753125E+000
 1305  83/13  8.4000000000000000E+010 -8.9062541094241148E+000
 1306  84/13  8.5000000000000000E+010 -8.5290273110055388E+000
 1307  85/13  8.6000000000000000E+010 -8.3739668207432576E+000
 1308  86/13  8.7000000000000000E+010 -8.5950528384323928E+000
 1309  87/13  8.8000000000000000E+010 -8.8513036296398369E+000
 1310  88/13  8.9000000000000000E+010 -8.6942677497987173E+000
 1311  89/13  9.0000000000000000E+010 -8.2648877692733045E+000
 1312  90/13  9.1000000000000000E+010 -8.6039305686835093E+000
 1313  91/13  9.2000000000000000E+010 -8.6054462419307249E+000
 1314  92/13  9.3000000000000000E+010 -8.6512301687005877E+000
 1315  93/13  9.4000000000000000E+010 -8.3572919401706542E+000
